clauses,label
determin extens contract time follow requir far claus commenc prosecut complet work,1
traffic interfer allow equip travers road street unreason interfer traffic,0
depart includ contract util author schedul perform util work project,0
project submit written notif engin less calendar day prior begin stripe,1
howev claim part claim pertain sole final estim quantiti disput contractor shall submit full complet claim document describ,1
form falsework cast place non bridg concret structur retain wall less equal feet meter height,1
obstruct exist function storm sewer gutter ditch run facil,0
except note prequalifi depart elig bid,0
mitig measur special condit necessari measur condit address contract document permit identifi,1
immedi complet correct work,0
contractor took reason measur minim effect util work job progress includ cooper schedul contractor oper schedul util work preconstruct confer provid adequ advanc notif util compani date coordin oper contractor oper avoid delay,1
propos provid altern bid irregular depart may reject propos bidder make entri one altern,1
squar yard equal squar feet measur area comput made horizont vertic surfac measur deduct area comput made individu fixtur area squar feet squar meter less,0
event remov temporari remov reloc de energ deactiv adjust util particular sequenc time reloc util necessari address util work schedul engin determin necess util work,1
engin find claim part thereof valid partial whole claim allow paid extent deem valid time extens grant applic provid contract,0
submit copi permit agreement,1
lot size lot discret quantiti work statist evalu procedur appli,0
amount materi produc feder aid highway construct month period shall exceed amount produc facil use construct month period end juli,1
platform scale use weigh empti haul unit least twice per day,1
includ loss injuri damag caus vandal theft accommod public traffic weather occur contract,1
break cost estim pay item number indic quantiti increas decreas delet pay item,0
submit notif least day advanc plan commenc site activ allow depart conduct investig without delay job progress,1
id author parti oblig firm bid,0
standard manufactur item specifi fenc wire plate roll shape pipe conduit identifi gaug densiti section dimens identif consid nomin mass dimens,0
compli submit requir document relat prevail wage rate provis equal employ opportun job train affirm action,1
submit certif engin later twelv clock noon monday estim cut direct engin base quantiti asphalt produc accept roadway per contract,1
partner offer accept mutual agre co level organiz involv need profession facilit partner process,1
letter certif must sign seal specialti engin,1
construct widen strip simultan side road except separ distanc least mile along road either work excav start base complet,1
within day close date co avail appoint govern design bill offic advis contractor quantiti contract price appear govern receiv report,0
item work contain propos except might specif provid otherwis basi payment claus item includ contract unit price lump sum price pay item item cost labor equip materi tool incident requir complet item work includ requir section specifi item work except specif exclud payment,1
depart held respons bidder can not complet submit bid due failur incomplet deliveri file,1
visual inspect accept base visual inspect work complianc contract prevail industri standard,1
depart contractor shall establish program tie scope work project length oper provid reason calcul meet equal employ opportun oblig contractor qualifi averag traine journeyman statu classif concern least minimum hour prescrib train classif,1
contractor shall liabl addit cost expens depart incur complet contract work termin,1
submit list partner author bind partnership,0
depart respons qualiti quantiti materi salvag,1
proceed construct perman work receiv engin record written approv,1
contract regardless dollar amount approv contractor subcontractor depart contract,1
contract award case subcontractor subcontract sign prime contractor applic particip program submit write engin,0
make deduct area comput individu fixtur area squar feet squar meter less,0
condit preced recoveri claim contractor subcontractor supplier must retain suffici record provid full reason access record allow depart auditor verifi claim failur retain suffici record claim failur provid full reason access record shall constitut waiver portion claim can not verifi shall bar recoveri thereund,1
minimum requir perform statist evalu sampl,1
begin project activ without obtain written clearanc engin,0
ton metric ton pound avoirdupoi kilogram measur accord subsect,0
accept contract schedul engin endors otherwis certifi valid accuraci activ durat sequenc activ,1
submit proof registr depart form,1
applic must made prior commenc work,1
revis construct schedul show impact activ identifi includ sequenc would mitig delay,1
show order interdepend activ sequenc accomplish work,0
gener except permit procur depart incorpor special provis expand subarticl procur permit licens pay charg fee give notic necessari incident due law prosecut work,1
compli make good faith effort meet job train goal,1
price adjust fuel made current fuel price cfp vari price prevail month bid receiv bfp portion exce,1
engin determin work expos examin unaccept perform uncov remov replac cover make good part remov expens depart,0
receipt non receipt fax propos chang consid ground bid protest,0
receiv procedur method measur requir weigh volum measur haul vehicl furnish person direct spread distribut materi record locat placement materi project,1
engin analysi scope must contain minimum,1
contractor fail furnish requir contract document list within day depart offer final payment request refund overpay depart may suspend contractor certif qualif provis florida administr code,1
statist evalu work method analyz inspect test result determin conform contract work accept follow,1
engin record review submitt includ mean method techniqu sequenc construct procedur includ depth check abil perform work safe effici manner,0
depart liabl propos develop cost case depart reject contractor withdraw propos,0
depart publish regul cover prequalif bidder separ cover,0
list type cost includ overhead identifi cost pool overhead appli appli overhead cost appropri pool,0
govern provid materi stockpil qualiti materi stockpil preapprov unless otherwis note consid accept applic design,1
payment made actual quantiti work perform accept materi furnish accord contract,1
contractor notifi write final accept date final inspect,1
individu sureti follow requir far claus pledg asset,1
compens rate increas journeyman wage upon graduat train program remaind time traine work classif train,0
settlement arbitr final adjud claim depart work done pursuant construct contract parti depart may offset amount payment due work done construct contract exclud amount owe subcontractor supplier labor parti owe amount upon demand payment amount made within day depart,1
use steel iron materi compon manufactur product,0
delet work approv engin directli associ integr propos handl full credit depart work delet,1
quantiti list bid schedul approxim unless design contract quantiti limit pay quantiti quantiti stake order otherwis author perform work,0
contractor select noncommerci area includ materi sourc dispos site wast area haul road stage area locat outsid project construct limit permit commerci area,1
work activ term condit reduc written supplement agreement unilater payment form promptli thereaft,0
secur pay facil profession fee miscellan requir,1
case subcontractor amount advanc base subcontract unit price contract unit price,0
asphalt materi use emulsifi asphalt unless otherwis state plan allow chapter rule depart environment protect florida administr code,0
disadvantag busi enterpris affirm action plan prior award contract approv disadvantag busi enterpris dbe affirm action program plan file equal opportun offic,1
contractor shall compens traine less labor rate establish contract onset train,1
subarticl howev appli propos unless contractor identifi time submiss depart propos submit pursuant subarticl,0
within day contractor receipt final progress payment payment thereaft except final payment contractor shall pay subcontractor supplier interest contract work complet materi furnish,1
draw review order receiv allow day co approv railroad structur draw day approv draw,1
likewis whenev submitt deviat contract plan clearli state submitt,0
specif draw follow requir far claus specif draw construct,1
bulletin board furnish weatherproof bulletin board suitabl size construct continu display poster inform requir contract erect maintain bulletin board conspicu access locat project remov dispos project final accept,1
engin review respond contractor within calendar day receipt,0
inspect made within seven day notif,1
partial demolit structur bridg element post tension system,0
prohibit conflict interest contractor subcontract consult perform contractor qualiti control consult contract depart perform work project describ contractor contract depart,0
plan quantiti measur item paid basi area finish work pay quantiti design plan quantiti engin determin final pay quantiti base plan quantiti subject provis,0
depart consid bid unless acknowledg includ,0
payment made work unless field note document work submit,0
perform necessari measur test ensur work compli contract,1
protect work injuri loss damag caus whether aris execut non execut work,1
treat condit extraordinari caution,0
follow criteria use determin whether contractor compli section relat number traine train,0
satisfactori progress made co may retain maximum percent amount progress payment satisfactori progress made,1
compli chapter florida statut perform excav demolit oper,0
payment includ cost perform layout work describ contract unit price variou item work requir layout,1
compli permit agreement obtain govern perform work includ contract,1
execut order electron version date septemb post depart websit follow url address http fdotwww,0
word lump sum appear unit bid price insert amount bid lump sum pay item,0
amount includ work perform subcontractor contract,0
request util remov temporari remov reloc de energ deactiv adjust work accomplish within util work schedul,0
load restrict follow requir far claus oper storag area,1
standbi payment limit number hour ad oper time day equal eight hour,0
payment progress estim adjust reflect adjust price gasolin diesel accord follow,0
project plan show centerlin survey control line construct work resurfac safeti modif etc,0
addit monetari compens time extens grant impact analysi review,0
purpos toler rang accommod occasion minor variat median zone unavoid practic reason,0
hard copi bid submitt propos made individu either bidder proper person trade firm name bidder shall execut propos bidder signatur enter firm bid offic street address,1
manufactur must submit support document,1
compli part iv chapter florida statut regard land reclam,0
person affili place convict vendor list follow convict public entiti crime may submit follow,1
claim delay contractor deem addit compens time extens due account delay differ site condit breach contract caus work materi expressli provid contract extra work written direct engin expressli order engin pursuant contractor shall submit written notic intent engin within ten day commenc delay control work item expressli notifi engin contractor intend seek addit compens seek time extens contractor shall also submit preliminari request time extens pursuant,1
code requir govern herewith made part contract,1
approv accept train schedul shall obtain depart prior commenc work classif cover program,1
gener detail individu materi identifi variou materi specif section specif may refer document author requir,1
depart honor except contractor demonstr good caus make requir payment submit written notif good caus depart affect subcontractor supplier within said day period,1
night work activ nighttim oper furnish place maintain light suffici permit proper workmanship inspect,1
contact region field offic bureau invas plant manag florida depart environment protect proper permit subsequ approv,1
approv sourc fail suppli accept materi life project use sourc may deni,1
monthli time report shall indic phase sub phase number hour devot profici,1
upon complet final construct inspect entir project engin determin contractor satisfactorili complet work engin submit written notic final accept contractor,1
addit case certain protect threaten endang speci found appear within close proxim project boundari depart establish guidelin appli interact certain speci occur absent special mitig measur permit condit otherwis identifi project,1
applic synthet organo auxin herbicid necessari meet requir,1
falsework shore requir shop draw erect instal prior applic superimpos load ensur specialti engin designe inspect falsework certifi engin write falsework construct accord materi detail shown submit draw calcul,1
engin analysi suffici detail identifi describ specif featur contract must chang depart accept propos propos chang accomplish assess effect project element,1
engin continu monitor effect weather found justifi grant time extens either bimonthli monthli basi,0
contractor caus condit consid unfavor continu,0
normal engin furnish one bench mark water cross,0
engin allow contractor temporarili store equip surplu,0
resubmit correct schedul within calendar day date engin return transmitt,0
obtain written approv chang deviat approv draw,1
correct resubmit return invoic defect minor contractor may elect write accept quantiti contract price shown govern receiv report payment,1
case contractor shall submit substanti letter repres number manufactur materi equip clearli confirm delay deliveri result area wide shortag industri wide strike etc,1
depart requir contractor provid routin repair mainten structur,1
public open bid bid publicli open time specifi sf solicit offer award content made public inform,0
store materi access locat engin direct,0
contractor furnish sworn affidavit effect,0
sourc suppli steel use steel iron manufactur unit state accord buy america provis cfr,0
complianc feder endang speci act wildlif regul feder endang speci act requir depart investig potenti impact threaten endang speci prior initi activ perform conjunct highway construct project,1
accept work lot paid final pay factor inspect test result complet evalu,1
mandatori meet elimin agre write contractor depart,0
cooper variou util construct crew maintain util servic,0
delay result either util work detail plan util work detail plan accomplish reason close accord schedul includ contract document,0
fail perform work suffici workmen equip suffici materi ensur prompt complet contract,0
contractor respons damag road bridg caus contractor failur compli,1
depart held respons bidder can not complet submit bid due failur incomplet deliveri file submit via internet,1
submit light plan preconstruct confer review accept engin,1
submit final measur instal complet measur note form basi govern receiv report see subsect,0
identifi addit propos work cover pay item within contract use pay item number basi estim manual,0
depart fiscal year expend money incur liabil enter contract term involv expenditur money excess amount budget avail expenditur fiscal year,0
round portion day full day,0
contractor entitl addit compens suspens oper period,0
sanit health safeti follow requir far claus accid prevent,1
final payment follow requir far claus payment fix price construct contract far claus prompt payment construct,1
use actual equip cost data data determin contractor subcontractor ownership oper cost record,0
contract quantiti quantiti paid quantiti list bid schedul,0
identif whether measur interim final,0
contractor shall ten calendar day receipt notic resubmit claim document without chang certif claim describ,1
contractor paid bill suit pend except list connect work perform contract contractor offer made gift gratuiti made financi transact natur employe depart perform contract,1
coverag shall occurr basi shall includ product complet oper coverag,1
perform final ground survey measur accord subsect,0
take advantag appar error omiss discov contract document immedi notifi engin write discoveri,1
remov replac work conform contract prevail industri standard specif contract requir note cost govern,1
govern respons delay cost impact cost extend overhead cost,1
depart may reject improperli store materi,1
increas sampl frequenc may result reduc pay factor,1
contractor fail submit requir request contract time extens without detail cost analysi depriv engin time opportun verifi delay cost delay contractor waiv entitl extens contract time addit compens delay,1
partial payment materi constitut accept materi use complet item work partial payment made live perish materi incorpor project,1
falsework structur traffic worker involv construct structur travel structur temporari bridg structur public use,0
shop draw distribut approv stamp valid work contractor perform advanc approv contractor risk,1
multipl job contract chang made individu pay item due substanti error base entir contract quantiti pay item,0
mse tie back wall detail altern retain wall detail detail instal procedur proprietari wall system,0
depart immedi releas propos guaranti two lowest respons bidder success bidder deliv execut contract satisfactori contract bond depart except depart retain propos guaranti next lowest respons bidder longer day open propos unless depart award contract next lowest respons bidder prior expir time limit,1
non duplic payment case basi payment claus specif relat unit price bid schedul requir unit price cover consid compens certain work materi essenti item depart measur pay work materi pay item may appear elsewher specif,1
submit propos understand success bidder shall furnish contract bond pursuant requir,1
depart labor wage hour divis whd whd employe right davi bacon act poster regard proper pay,0
contractor shall submit district contract complianc manag copi job train notif personnel action form later seven day effect date action follow action occur traine transfer project transfer project continu train anoth contract complet train upgrad journeyman statu voluntari termin involuntari termin project,1
subcontractor depart encourag contractor includ provis subarticl contract subcontractor encourag submiss propos subcontractor,0
use product sulfonylurea famili chemic,0
necessari connect exist walk drive indic plan engin submit direct regard proper connect accord standard plan,1
depart labor osha job health safeti law poster accord titl code feder regul part,0
failur complet work time follow requir far claus liquid damag construct,1
digit id repres firm individu partnership corpor limit liabil compani joint ventur,0
preliminari request extens contract time must oper schedul util work preconstruct confer provid adequ advanc notif util compani date coordin oper contractor oper avoid delay submit write engin within ten calendar day commenc delay control item work,1
worker compens insur minimum requir law,1
mark certif follow inform project number name pay item number descript contractor signatur date,0
independ peer review intend comprehens thorough verif origin work give assur design complianc depart requir,1
time extens delay modif affect critic activ caus noncrit activ becom critic consid time extens,0
extent contractor could reason mitig idl,1
unless otherwis shown plan depart own underground facil locat depart notif sunshin,1
howev engin determin necessari extend construct order make suitabl connect exist pavement engin author chang write,1
shop draw shall submit portabl document format pdf file format inch inch sheet,1
engin may requir contractor finish section work progress start work addit section,1
event legal action addit compens whether account delay acceler breach contract otherwis contractor agre depart liabil limit item specif identifi payabl,0
contractor shall indemnifi provid defens depart call upon claim suit depart third parti pertain contractor payment perform issu aris contract,1
adjust propos total payment relat quantiti qualiti pay item,0
outlin handl transport storag fabric compon girder concret segment,0
document submit without evid contractor approv may return resubmiss,1
depart consid request time extens due delay deliveri custom manufactur equip traffic signal equip highway light equip etc,1
furnish right way govern obtain right way,0
detail specif concern storag specif materi prescrib applic specif,0
condit preced contractor right grant extens contract time monetari compens aris delay,0
partial accept engin sole discret engin may accept portion work provis,1
direct cost partner facil profession facilit copi fee miscellan cost directli relat partner meet share contractor govern,0
contractor sole respons util impact cost delay damag whether direct indirect result contractor initi chang design construct activ origin contract specif design plan includ traffic control plan contract document effect chang util work differ shown util plan joint project agreement util reloc schedul,1
certif payment subcontractor term subcontractor use herein includ person firm furnish materi equip incorpor work stockpil depart made partial payment firm work equip rental agreement satisfactori perform contract depart make progress partial payment,1
design liaison offic within contractor organ well support staff necessari proper administ program descript author respons duti liaison offic support staff,1
addit co may review sf documentari inform secur interest asset pledg request sureti submit inform document respect document submit,1
begin work area contact local util locat servic mark util protect util construct oper,0
upon execut contract depart reserv right conduct audit contractor record pertain project,0
worker compens insur provid worker compens insur accord florida worker compens law employe,0
crack element provid draw show locat averag width depth length termin point crack along surfac,0
submit copi current certif engin upon request,1
written notif submit engin afford opportun keep strict account actual labor materi equip time contractor waiv claim addit compens time extens,1
watchman flag servic railroad compani furnish protect servic,0
addit compens made delay caus deliveri materi compon equip,0
execut agreement sublet work write includ pertin provis requir contract,1
contain structur bridg work girder erect plan,0
failur depart fulfil oblig contract result delay control item work depart consid delay basi grant time extens contract,0
depart held respons bidder can not complet submit revis bid due failur incomplet deliveri file submit via internet,1
layout work util control point furnish depart accord,0
certif claim submit claim contractor shall certifi oath write accord formal requir florida law claim made good faith support data accur complet contractor best knowledg belief amount claim accur reflect contractor good faith believ depart liabil,1
execut time impact analysi incorpor accept logic chang time extens baselin schedul next monthli submitt,1
determin appropri depart sole judgment,0
commerci certif manufactur contractor represent materi compli contract,0
limit coverag shall less occurr less annual gener,1
insur coverag minimum amount set forth reliev contractor liabil excess coverag,0
light may accomplish use portabl floodlight standard equip light exist street light temporari street light light method approv engin,1
contractor use subcontractor qualifi nonprofit agenc blind sever handicap section,0
ensur insur cover oper contract whether perform contractor subcontractor,0
alert presenc tank barrel discolor stain earth metal wood ground water visibl fume abnorm odor excess hot earth smoke condit appear abnorm possibl indic presenc contamin materi,0
depart agricultur divis plant industri florida depart agricultur consum servic ascertain current restrict regard plant pest impos agenc,0
contract amount defin origin contract amount adjust approv supplement agreement,1
indic shop draw deviat contract draw item deviat letter transmitt,0
submitt review duli certifi request equit adjust shall neither creat modifi activ legal right oblig contractor depart depart review content duli certifi request equit adjust disput resolut propos action inact depart thereaft sole discret,1
gallon gallon measur accord subsect,0
right use process materi found work exclud use process materi nongovern contract work except dispos wast materi,1
gener invoic payment made contract,0
notif letter detail chang made result review stipul action taken depart requir contractor,1
offsit train permiss long train integr part approv train program compromis signific part overal train,1
qualiti characterist evalu sampl frequenc sampl locat test method categori list accept subsect section follow appli,1
ensur certif includ contract number financi project identif fpid number certif date number period certif repres ton produc asphalt pay item,0
submit certif manufactur steel iron product contain steel iron state steel iron furnish incorpor furnish product produc manufactur unit state statement product produc within unit state except minim quantiti foreign steel iron valu actual cost,1
depart may allow extens time delay occur contract time period author extens contract time period,1
within day subcontract award submit sf statement acknowledg part complet,1
use materi reject engin approv materi use,1
default contractor case default part contractor depart charg contract bond expens servic incident ascertain collect loss contract bond includ account engin legal servic togeth cost incur connect renegoti contract,0
period check weigh may requir,1
contractor fail compli contract document,0
product project reloc least per year weigh portion system check certifi state bureau weight measur privat scale servic certifi bureau weight measur seal system prevent tamper adjust certif,1
worksheet use prepar claim establish cost compon item claim includ limit labor benefit insur materi equip subcontractor document establish time period individu involv hour rate individu,0
contractor fact engin kept account labor materi equip time shall way constru establish valid claim method,1
pay item left blank use bid may declar irregular,1
util privat own unit state flag commerci vessel ship least percent gross tonnag comput separ dri bulk carrier dri cargo liner tanker involv whenev ship equip materi commod pursuant contract extent vessel avail fair reason rate unit state flag commerci vessel,1
maximum obtain pay factor sampl least sampl requir obtain pay factor,1
depart reserv right cancel award contract time execut contract parti compens due bidder,0
averag index shall determin averag bulk fuel price first day month quot major oil compani reason expect furnish fuel project state florida,1
depart may award contract next lowest respons bidder advertis accomplish work use altern resourc,1
continu accept sureti provid contract bond remain accept depart throughout life contract,1
evid guarante assist sureti guarante assist small busi administr sba shall submit copi sba form sureti bond guarante agreement sf,1
approv obtain notic proceed issu disburs moni made request applic,1
minimum length type train classif establish post preconstruct traine evalu meet approv depart,1
depart may deduct payment estim sum contractor owe depart account,1
number traine may distribut among work classif basi contractor need avail journeymen variou classif within reason area recruit,1
internet bid submitt unless otherwis indic advertis propos may submit via internet,1
furnish compet scale oper oper system,0
advertis state locat descript work perform estim variou quantiti applic pay item work perform applic contract time amount propos guaranti date time place open propos,0
engin record review shop draw includ mean method techniqu sequenc construct procedur limit effect perman work,0
api capi vari api prevail month bid receiv bapi portion exce,1
depart requir work cover price contract work constitut signific chang defin,1
contractor respons loss damag result equip oper structur perman close public,1
invoic requir submit invoic govern design bill offic follow item invoic,1
cubic yard cubic meter place measur solid volum method approv co averag end area method follow,1
final built draw approv submit final set built draw singl file electron color copi draw,1
method measur engin take measur horizont vertic,0
notifi co util work requir,1
howev depart may waiv amount subcontract,1
govern receiv report,0
pay particular attent call safeti regul promulg,0
differ site condit progress work subsurfac latent physic condit encount site differ materi indic contract unknown physic condit unusu natur differ materi ordinarili encount gener recogn inher work provid contract encount site parti discov condit shall promptli notifi parti write specif differ condit contractor disturb condit perform affect work,1
co may adjust partial payment necessari protect govern,1
includ map control point use site calibr control point use valid site calibr,0
event depart investig determin potenti impact protect threaten endang speci mitig measur permit necessari coordin appropri resourc agenc clearanc obtain permit perform mitig measur necessari,1
prevent introduct noxiou weed non nativ plant speci work site,0
use contractor select noncommerci area submit follow,1
work price work perform profit limit percent total cost,0
place storag care compet watchman,0
includ part submitt sign seal calcul detail falsework brace connect support structur element shown erect plan,0
order individu structur built sequenc individu span girder cantilev erect sequenc span made continu,0
updat resubmit plan everi three year,1
asphalt binder asphalt concret pavement store tank devot exclus project valid quantiti request payment question base quantiti asphalt content determin test,0
investig condit encount charact qualiti quantiti work perform materi furnish requir contract document,1
withhold payment failur compli depart withhold progress payment contractor fail compli follow within day begin work,0
requir includ time extens request propos chang compar advantag disadvantag,0
schedul work affect railroad oper minim need protect servic railroad compani,1
discharg structur structur identif number type locat latitud longitud dimens elev includ weir bleeder orific gate pump pipe oil greas skimmer,0
agent agent sign state subsect furnish satisfactori evid agent author bind bidder,1
use equip leak fluid repair equip fluid leak immedi,0
whenev use design devic materi process cover letter patent copyright obtain right use suitabl legal agreement patente owner copyright,0
contractor author subcontractor appli roof materi must licens approv dealer applic propos roof materi,1
item encount suspend oper discoveri site notifi co continu oper area,1
bid guarante follow requir far claus bid guarante,1
maintain scale accuraci within percent correct mass throughout rang use,0
submiss time notic intent file claim preliminari time extens request time extens request certifi written claim togeth full complet claim document condit preced contractor bring circuit court arbitr formal claim resolut proceed depart item,1
engin use method combin method measur reflect reason accuraci actual surfac area finish work engin determin,0
fabric detail manufactur item assembl,0
print submit bid item sheet gener depart bid softwar letter size paper,1
acquir permit work perform outsid right way easement,1
preconstruct confer depart notifi contractor write chang submitt path whether depart consult review stamp signifi offici review shop draw,1
measur mass use approv weigh devic,1
conform contract requir follow requir far claus inspect construct,1
allow contractor finish work depart waiv right liquid damag due contract allow contractor continu finish work part expir contract time,1
furnish depart materi bond state supplier guarante furnish materi describ contract contractor depart,0
inspector may take necessari action prevent immin substanti risk death injuri includ stop work,1
submit cost price data defin far subpart definit contractor major subcontractor,0
depart continu period suspens contractor certif qualif contractor longer delinqu,0
provid scale record mass least nearest pound kilogram,1
bridg plan relat propos shall undergo independ peer review conduct singl independ engin firm refer purpos articl independ review engin origin propos design pre qualifi depart accord rule florida administr code,1
gener alter plan quantiti work requir supplement agreement hereinbefor provid offer perform contractor shall accept payment full contract unit bid price actual quantiti work done allow made increas expens loss expect reimburs loss anticip profit suffer claim contractor result either directli alter indirectli unbalanc alloc among contract item overhead expens part bidder subsequ loss expect reimburs therefor caus,1
part cost propos submit engin,1
claim part claim pertain sole notif find due addit review disput submit full complet claim document describ,1
contractor sublet part contract item depart use sublet proport cost determin percentag subcontract normal work,0
perform payment bond follow requir far claus perform payment bond construct,1
provid precis detail later detail submitt,0
make everi effort minim spread contamin materi uncontamin area,1
contractor qualifi nonprofit agenc blind sever handicap section,0
govern reserv right reject bid set forth far part,0
quantiti design estim quantiti lump sum work shown contract approxim,0
case shall offic director compani person compani consid project supervisori personnel direct labor foremen hereund,1
gener depart decid award contract depart award contract lowest respons bidder whose propos compli contract document requir,1
delay may includ area wide shortag industri wide strike natur disast affect feasibl sourc suppli,1
condit liquid damag impos contractor case default sureti fail complet work within time stipul contract within extra time depart may grant contractor case default sureti shall pay depart penalti liquid damag amount due determin code requir provid,1
audit claim claim file depart shall subject audit time follow file claim whether claim part suit pend court state,1
bridg project construct oper access watercraft provid safe passag transport facilit engin inspect work,0
event sureti execut contract bond although accept depart time execut contract subsequ becom insolv bankrupt becom unreli otherwis unsatisfactori due caus becom appar depart initi approv sureti depart may requir contractor immedi replac contract bond similar contract bond issu sureti reliabl accept depart,1
howev whether agreement made file note contractor sureti case shall indemnifi defend save harmless depart claim infring reason use patent design devic materi process work contract shall indemnifi depart cost expens damag may oblig pay reason infring time prosecut complet work,1
requir one document bind though occur contract document,1
compens provid pay item includ bid schedul full payment perform contract work complet accept manner,1
support rent leas equip cost invoic determin allow ownership oper cost contractor subcontractor own equip follow,0
contractor respons damag result use explos,1
one follow certif may requir,1
requir manufactur clearli mark materi packag uniqu product identif specif standard produc,0
seal submitt cover letter state comment adequ address design complianc depart requir,1
overload equip oper road street bridg includ depart own temporari bridg haul unit equip load excess,0
check initi plan sheet incorpor complet work without chang includ follow,0
earthwork item claimant must note differ origin ground surfac shown origin plan cross section would result substanti error plan quantiti must properli document appropri verifi level note accept contractor depart prior disturb origin ground surfac construct oper,1
fail compli engin written suspens work order within time allow complianc time state suspens work order,0
detail post tension system,0
approv product list list provid assur contractor consult design depart personnel specif product materi approv use depart facil,1
depart impos condit contractor shall accept condit write author depart deduct amount payabl depart moni due may becom due contractor contract,1
event accident block navig channel immedi notifi,1
histor site nation state local signific unless prudent feasibl altern use land program project includ possibl plan minim harm site result use,0
float amount time activ start earli start activ must start late start,0
keep absorb materi manufactur contain cleanup hazard materi job site,0
engin analysi except within calendar day termin lot reject materi contractor may submit engin propos engin analysi scope determin disposit materi,1
locat replac damag destroy geodet monument public land survey corner direct profession surveyor mapper regist state florida,1
event interrupt water util servic result accident breakag exposur lack support promptli notifi proper author cooper author prompt restor servic,1
addit audit access upon contractor submit written claim depart shall right request receiv contractor shall affirm oblig submit depart document possess contractor subcontractor materialmen supplier may deem relev depart review basi valid valu contractor claim,1
post tension record includ stress sequenc jack forc duct size layout,0
except resurfac resurfac widen project establish point manner use horizont control pave oper,1
without limit gener forego contractor shall upon written request depart make avail depart auditor upon depart written request submit depart expens follow document,1
procur necessari licens pay charg fee give notic necessari law perform work,1
upon request make record avail depart repres,0
identifi nation pollut discharg elimin system npde stormwat pollut prevent plan sediment eros control plan work,0
contract lump sum item construct within author plan limit dimens use quantiti shown plan propos form basi bid,0
manufactur seek product evalu apl must submit request product consider applic avail depart websit follow url,1
allow worker work surround condit unsanitari hazard danger,0
begin work around fire hydrant local fire author approv provis continu servic,1
requir contain subsect relat power attorney evid guarante assist individu sureti also appli perform payment bond,1
project engin adjust rate use region adjust rate adjust tabl accord instruct blue book,0
align curv spiral inform,0
submitt draw confirm verif work requir unit measur field measur construct criteria sequenc assembl erect access clearanc catalog number similar data,1
shop draw major unusu structur addit requir within day notic proceed submit inform engin outlin integr major unusu structur overal approach project,1
contractor receiv adjust provis shall distribut proper proport part adjust subcontractor perform applic work,1
product rate includ actual hour perform daili basi labor classif piec equip includ product rate inform reflect actual work occur approv contractor daili record document,1
materi found excav use anoth pay item materi paid excav pay item use,0
engin may requir contractor protect pavement roadway cross use lumber plank fill,1
design person point contact emerg case requir immedi action maintain traffic resolv problem might aris,1
provid workmen suffici skill experi properli perform work assign,0
submit preliminari plan draw suffici describ propos chang,1
adjust follow may made govern valid invoic retent result failur maintain accept progress retent result violat labor provis,1
acquisit regul bid award execut contract govern far tar,0
file contain inform use bidder order obtain propos form submit propos,1
limit contractor overhead appli subcontractor payment percent unless higher percentag justifi,0
file depart form contain propos includ unsworn statement execut behalf person firm associ corpor submit bid certifi person firm associ corpor either directli indirectli enter agreement particip collus otherwis taken action restraint free competit bid connect submit bid,0
labor show basic hourli wage rate fring benefit applic payrol cost fica futa worker compens insur tax levi paid subsist travel cost labor classif foreman employ adjust work,0
upon time receipt preliminari request contract time contractor engin investig condit determin control item work delay reason beyond control contractor engin take appropri action mitig delay cost delay,1
depart sole discret may grant extens contract time reimburs contractor specif cost associ suspens,1
payment work indirectli includ pay item list bid schedul,0
disturb area beyond construct limit replac tree shrub veget area damag construct oper direct cost govern,1
submit depart within day signifi agreement disagr find,1
indemnifi defend save harmless depart offic agent employe amount contract price claim liabil aris base violat feder state local rule regul whether employe,0
retainag determin job multipl job contract,0
cubic yard cubic meter meter use approv meter system,1
approxim locat special lift equip relat structur includ clearanc requir oper equip,1
provid assist dbe overcom barrier inabl obtain bond financ technic assist,0
contract depart determin default,0
assist repres author revok alter waiv requir specif,1
certif materi manufactur site use manufactur iso certif effect test inspect system requir manufactur clearli mark materi packag uniqu product identif specif standard produc,1
remov materi measur place borrow sourc govern provid stockpil initi ground survey measur taken accord subsect approv,1
determin default follow act omiss constitut act default except subparagraph depart give notic write contractor sureti delay neglect default contractor,1
engin may also keep record labor materi equip use oper affect extra work delay,1
materi may approv sourc suppli deliveri project,1
submit documentari evid individu sureti time affidavit individu sureti secur interest asset pledg,0
submit document show complianc applic tribal state local law includ permit approv issu area use,1
chang plan dimens includ chang reinforc,0
start night work prior engin accept light plan,1
gener submit written propos line item work lump sum total work,1
event engin find contractor use materi produc finish product reason close conform contract document contractor produc reason accept work engin determin depart accept work place,1
refer standard plan index construct activ permit traffic,1
unless defin otherwis specif standard plan apl approv process requir product list apl must associ photograph draw product label submit product manufactur list apl,1
pay factor lot determin follow,0
labor includ foremen actual engag work includ project supervisori personnel necessari site cleric staff except addit unforeseen work control work item perform control work item actual extend complet project due fault contractor,1
standbi payment made day normal consid work day project,0
comput standbi cost accept ownership record actual cost can not determin accord ceooe,1
obtain propos form obtain propos form condit stipul advertis,0
payment made supplement agreement unilater payment prior depart approv document,1
execut submit requir standard form bid schedul solicit provis contain solicit part bid,1
liaison offic staff respons develop manag implement program day day basi carri technic assist activ dbe dissemin inform avail busi opportun dbe provid equit opportun particip contract let depart,1
temporari repair may use immedi restor facil traffic control signal devic,1
