clauses,label
unless contractor submit document place order equip time manner delay caus factor beyond manufactur control lack equip caus delay progress control item work,1
delay result either util work detail plan util work detail plan accomplish reason close accord schedul includ contract document,0
util work actual affect progress toward complet control work item,0
contractor took reason measur minim effect util work job progress includ cooper schedul contractor oper schedul util work preconstruct confer provid adequ advanc notif util compani date coordin oper contractor oper avoid delay,0
contractor fail submit requir preliminari request extens contract time contractor fulli complet absolut irrevoc waiv entitl extens contract time delay,1
request contract time extens shall includ minimum document contractor wish depart consid relat delay exact number day request ad contract time,0
upon time receipt request contract time extens engin investig condit determin increas time cost perform control item work beyond control contractor adjust contract time made monetari adjust made exclud loss anticip profit contract modifi write accordingli,0
condit preced contractor right grant extens contract time monetari compens aris delay,0
contractor delinqu contract time perform work expir contractor complet contract work,0
depart determin contractor delinqu depart give contractor written notic intent suspend contractor certif qualif,1
request hear file contractor deliv receiv clerk agenc proceed mail station room haydon burn build suwanne street tallahasse florida,0
contractor file request hear depart schedul,0
depart continu period suspens contractor certif qualif contractor longer delinqu,0
period suspens contractor certif qualif depart allow contractor affili bid depart,0
depart may grant extens time prosecut work allow specif regardless contractor delinqu statu,1
determin default follow act omiss constitut act default except subparagraph depart give notic write contractor sureti delay neglect default contractor,1
fail perform work suffici workmen equip suffici materi ensur prompt complet contract,1
perform work unsuit neglect refus remov materi perform anew work engin reject unaccept unsuit,0
discontinu prosecut work fail resum discontinu work within reason time engin notifi contractor,0
becom insolv declar bankrupt file reorgan bankruptci code commit act bankruptci insolv either voluntarili involuntarili,0
allow final judgment stand unsatisfi period ten,0
fail compli contract requir regard minimum wage payment,1
fail compli engin written suspens work order within time allow complianc time state suspens work order,0
caus whatsoev fail carri work accept manner sureti execut bond reason caus becom unsatisfactori opinion depart,1
termin contract conveni depart may termin entir contract portion thereof secretari determin termin depart interest,1
item work partial complet payment constitut full complet compens work item,0
submit proof actual cost shown receipt bill actual cost record point deliveri engin may design,1
complet work depart upon declar default depart full author appropri use suitabl accept materi equip site may enter agreement other complet work contract may use method complet work accept manner,1
highway code requir pertain liquid damag section,1
code requir govern herewith made part contract,1
amount liquid damag applic liquid damag amount establish follow schedul,1
determin number day default contract regardless whether contract time stipul calendar day work day engin count default day calendar day,0
condit liquid damag impos contractor case default sureti fail complet work within time stipul contract within extra time depart may grant contractor case default sureti shall pay depart penalti liquid damag amount due determin code requir provid,1
right collect depart right appli payment liquid damag money depart owe contractor,1
allow contractor finish work depart waiv right liquid damag due contract allow contractor continu finish work part expir contract time,1
complet work depart case default contract complet work depart contractor sureti liabl liquid damag contract depart charg liquid damag delay final complet depart perform work due unreason action delay part depart,1
measur standard engin measur work complet contract accord unit state standard measur,0
method measur engin take measur horizont vertic,0
construct outsid author limit engin pay surfac construct greater area author materi contractor move outsid slope stake line shown plan except engin provid written instruct contractor perform work,1
truck requir provid truck number certifi truck use manufactur certif perman decal show truck capac round nearest tenth cubic yard place side truck,1
ladder instrument stand bridg project bridg project order facilit necessari measur provid substanti ladder top pier bent place move ladder engin direct,1
item includ payment accept compens provid contract full payment furnish materi perform work contempl embrac contract also loss damag aris natur work action element unforeseen difficulti obstruct may aris encount prosecut work final accept also cost incur provis divis,1
contractor given option accept reject adjust,1
averag index shall determin averag bulk fuel price first day month quot major oil compani reason expect furnish fuel project state florida,0
contractor receiv adjust provis shall distribut proper proport part adjust subcontractor perform applic work,0
ensur certif includ contract number financi project identif fpid number certif date number period certif repres ton produc asphalt pay item,1
contractor given option accept reject adjust,1
non duplic payment case basi payment claus specif relat unit price bid schedul requir unit price cover consid compens certain work materi essenti item depart measur pay work materi pay item may appear elsewher specif,1
gener alter plan quantiti work requir supplement agreement hereinbefor provid offer perform contractor shall accept payment full contract unit bid price actual quantiti work done allow made increas expens loss expect reimburs loss anticip profit suffer claim contractor result either directli alter indirectli unbalanc alloc among contract item overhead expens part bidder subsequ loss expect reimburs therefor caus,1
contract unit price provid contract parti can not agre price work contractor agre work accord,1
gener depart determin revis final measur plan calcul addit deduct plan quantiti,0
depart revis plan quantiti sole basi particular method construct contractor select,0
specif special provis provid depart determin pay quantiti item basi area finish work adjust accord ratio measur thick nomin thick,0
specif provid deduct due test result fall outsid allow specifi toler,0
deviat plan dimens contractor fail construct item plan author dimens within specifi toler engin discret requir contractor reconstruct work accept toler addit cost depart accept work provid contractor pay accept work provid contractor reduc final pay quantiti reduc unit price,1
gener engin make partial payment monthli estim base amount work contractor complet month includ deliveri certain materi specifi herein,0
time forward depart withhold retainag amount due current estim retainag percent contract time use exce percent contract amount earn,1
depart accept secur certif deposit letter credit replac retainag,1
unsatisfactori payment record accord section,0
compli submit requir document relat prevail wage rate provis equal employ opportun job train affirm action,1
compli requir report necessari inform includ actual payment dbe subcontractor major supplier internet base equal opportun report system,1
compli make good faith effort ensur employ opportun minor femal accord requir contract provis feder aid construct contract,1
compli make good faith effort meet job train goal,1
releas retainag accept contractor furnish,1
one project job separ job number includ contract depart distribut reduc retainag provid first paragraph subarticl separ project job ratio contract valu work particular job bear total contract amount,1
must reason assur stockpil materi incorpor specif project partial payment made,0
stockpil materi must approv meet applic specif,1
total quantiti partial payment made shall exceed estim total quantiti requir complet project,1
contractor shall submit engin certifi invoic document valu materi receiv,1
deliveri charg materi deliv jobsit includ partial payment properli document,0
partial payment made materi stockpil prior award contract project,0
partial payment less one month,1
partial payment structur steel precast prestress item exceed bid price item bid price item materi use,0
partial payment made aggreg base cours materi receiv pave base construct oper begin except construct sequenc design depart requir suspens pave base construct initi pave oper partial payment reinstat pave base construct resum,1
furnish depart materi bond state supplier guarante furnish materi describ contract contractor depart,0
follow claus must ad construct contract contractor supplier stockpil materi,0
agreement contractor supplier stockpil materi must includ provis supplier store materi materi properti contractor,0
certif payment subcontractor term subcontractor use herein includ person firm furnish materi equip incorpor work stockpil depart made partial payment firm work equip rental agreement satisfactori perform contract depart make progress partial payment,0
contractor shall also return retainag withheld subcontractor within day subcontractor work satisfactorili complet determin depart,0
depart honor except contractor demonstr good caus make requir payment submit written notif good caus depart affect subcontractor supplier within said day period,1
expressli understood monetari limit extent indemnif shall approv contract amount shall origin contract amount may increas subsequ supplement agreement,1
gener construct materi use construct project except materi exempt,0
provid materi contractor certifi invoic maintain requir period,1
non commerci materi provis,0
depart releas amount due provid,1
accept final payment document whenev contractor complet perform work provid contract engin perform final inspect made final accept provid subject term engin prepar final estim show valu work soon engin make necessari measur comput,1
contractor agre write accept balanc due refund overpay determin depart full settlement account contract claim connect therewith contractor use qualifi accept letter accept balanc due refund overpay determin depart stipul accept payment make refund constitut bar admiss estoppel effect payment disput subject pend claim contractor depart,1
contractor properli maintain project specifi,0
contractor furnish sworn affidavit effect,0
includ list tort liabil except evid adequ insur coverag requir,1
sureti contract bond consent complet portion affidavit sureti releas subsequ contractor complet portion final payment contractor agre make payment reliev sureti oblig bond,0
contractor compli settl requir pertain wage rate provis,1
contractor submit requir mill test analysi report,1
contractor submit depart accept built draw certifi survey,1
review engin final estim depart may review engin final estim make chang necessari,1
settlement arbitr final adjud claim depart work done pursuant construct contract parti depart may offset amount payment due work done construct contract exclud amount owe subcontractor supplier labor parti owe amount upon demand payment amount made within day depart,1
advertis state locat descript work perform estim variou quantiti applic pay item work perform applic contract time amount propos guaranti date time place open propos,0
depart accept offici bid set propos form gener depart bid softwar along complet propos packag submit via internet accord,1
depart held respons bidder can not complet submit bid due failur incomplet deliveri file submit via internet,1
submit comput gener sheet use font size smaller point,1
pay item provid free cost depart shall indic free,1
digit id repres firm individu partnership corpor limit liabil compani joint ventur,0
propos made partnership execut propos set full name partner firm name partnership two gener partner author person sign propos enter firm bid offic street address,0
depart accept respons internet bid meet time requir stipul advertis,1
enclos seal envelop second outer envelop address depart place design,0
depart consid propos receiv time set open bid,0
resubmiss propos withdrawn must made complet propos subject provis,0
resubmiss propos withdrawn provis subject provis,0
actual award contract howev depart reserv right reject propos waiv technic error depart determin sole discret best interest state,0
event sureti execut contract bond although accept depart time execut contract subsequ becom insolv bankrupt becom unreli otherwis unsatisfactori due caus becom appar depart initi approv sureti depart may requir contractor immedi replac contract bond similar contract bond issu sureti reliabl accept depart,1
expressli understood monetari limit extent indemnif shall approv contract amount shall origin contract amount may modifi subsequ supplement agreement,1
depart bound propos depart execut associ contract,0
depart may also requir submitt record either contractor subcontractor materi supplier,1
purpos articl record includ limit book account support document paper depart deem necessari ensur complianc provis contract document,1
contractor transfer public record depart upon complet contract contractor shall destroy duplic public record exempt confidenti exempt public record disclosur requir,1
person may ad remov life contract need basi,1
increas decreas alter shall constitut breach contract shall invalid contract releas sureti liabil aris contract sureti bond,0
depart appli price adjust increas quantiti portion excess origin contract item quantiti accord,1
certifi statement entitl cost shall subject audit provis set forth,1
contractor shall right monetari compens damag whatsoev direct indirect delay control work item aris way relat circumst lead result addit work relat actual perform addit work paid otherwis provid herein except provid,1
allow cost extra work engin may direct write extra work done engin sole discret contractor paid pursuant agre supplement agreement follow manner,1
labor includ foremen actual engag work includ project supervisori personnel necessari site cleric staff except addit unforeseen work control work item perform control work item actual extend complet project due fault contractor,1
subsequ chang shall certifi engin part cost propos seven calendar day advanc perform extra work,1
equip rate base latest edit date work perform begin rental rate blue book construct equip rental rate blue book older construct equip whichev applic publish machineri inform divis primedia inform inc,0
standbi payment limit number hour ad oper time day equal eight hour,1
part cost propos submit engin,1
work shall perform direct engin accord contract document,0
work activ term condit reduc written supplement agreement unilater payment form promptli thereaft,0
mandatori cost save initi workshop held prior contract time begin contractor depart discuss potenti propos,0
propos must result save without impair essenti function characterist safeti servic life reliabl economi oper eas mainten aesthet necessari standard design featur,1
depart may grant time extens allow time requir develop review propos,1
mandatori meet elimin agre write contractor depart,1
subcontractor depart encourag contractor includ provis subarticl contract subcontractor encourag submiss propos subcontractor,0
data requir minimum submit follow inform propos,1
break cost estim pay item number indic quantiti increas decreas delet pay item,0
submit preliminari plan draw suffici describ propos chang,1
depart may requir engin analys perform prequalifi consult applic class work,1
schedul would includ submitt date review time depart peer review,1
process procedur submit propos engin duli author repres,1
depart comput net save subtract revis total cost bid item affect propos total cost bid item repres origin contract,0
depart impos condit contractor shall accept condit write author depart deduct amount payabl depart moni due may becom due contractor contract,1
condit accept major design modif categori bridg propos propos major design modif categori bridg determin engin shall follow condit accept,1
independ review engin comment along resolut comment shall submit depart,1
reason document engin cost paid depart,0
notic requir extend intellectu properti right stand alon integr compon propos alreadi depart approv product list apl standard plan otherwis gener known industri subject patent copyright protect,1
engin determin basi payment adjust fair equit amount,0
materi includ earth excav materi requir construct,1
cut otherwis damag materi remov unless engin give permiss,1
engin allow contractor temporarili store equip surplu,0
howev place store discard equip materi rubbish site,0
gener roadway plan show align profil grade typic cross section gener cross section,0
datum north american vertic datum navd nation geodet vertic datum ngvd datum note plan,0
work item requir shop draw gener depart requir shop draw item work fulli detail plan requir addit draw coordin prior construct item includ limit,1
schedul submitt prepar submit schedul submitt identifi work shop draw appli,1
includ submitt inform catalog data procedur manual fabric weld procedur mainten oper procedur requir work,1
submit materi certif materi test resid engin,1
develop requir brace design accord aashto lrfd bridg design specif lrfd chapter sdg use wind load specifi sdg,1
submitt draw confirm verif work requir unit measur field measur construct criteria sequenc assembl erect access clearanc catalog number similar data,1
review period commenc upon engin record receipt valid submitt valid submitt termin,1
submitt transmit manner allow addit review time may result,1
order individu structur built sequenc individu span girder cantilev erect sequenc span made continu,0
provid precis locat detail attach fix devic load etc,0
provid precis detail later detail submitt,1
submitt receipt engin constitut depart accept approv propos shown thereon,1
indic draw deviat contract document item deviat letter transmitt,0
special erect equip prior use ensur specialti engin person inspect special erect equip submit written certif engin equip fabric accord submit draw calcul,1
falsework shore requir shop draw erect instal prior applic superimpos load ensur specialti engin designe inspect falsework certifi engin write falsework construct accord materi detail shown submit draw calcul,1
temporari formwork construct affect public safeti major unusu structur prior placement concret ensur specialti engin designe inspect formwork submit written certif engin formwork construct safe withstand superimpos load subject,1
erect construct affect public safeti submit erect plan sign seal specialti engin engin least four week prior erect commenc,1
submit written document inspect engin within hour inspect,1
accept propos shall describ error defect either describ remedi action,1
depart judg propos effect criteria also effect contract administr,0
inspect may extend part work manufactur prepar fabric materi use,1
bench mark appropri interv along line project facilit proper layout work,0
establish horizont vertic control necessari construct work conform contract document,1
autom machin guidanc util set stake need,1
curv section set horizont control point foot interv locat referenc centerlin exist pavement,0
project submit written notif engin less calendar day prior begin stripe,1
except project plan show right way line set station identif stake locat interv appropri type work done,1
engag servic person person employ depart perform layout work,0
updat plan necessari construct notifi depart chang,1
includ list map show control point envelop site,0
includ map control point use site calibr control point use valid site calibr,0
includ frequenc type verif perform ensur construct grade conform contract document,1
provid superintend compet superintend capabl properli interpret contract document thoroughli experienc type work perform,0
design person point contact emerg case requir immedi action maintain traffic resolv problem might aris,1
provid engin safe mean access work engin determin whether work perform materi use accord requir intent contract document,1
depart respons loss suffer due necessari remov repair defect,1
depart obtain payment expens incur make repair remov renew contractor fail refus make deduct expens money due may becom due contractor charg amount contract bond,1
inspect made within seven day notif,0
claim extra work contractor deem addit compens time extens due work materi expressli provid contract written direct expressli order engin pursuant contractor shall submit written notif engin intent make claim,1
within ten calendar day commenc delay request contract time extens pursuant,0
contractor shall ten calendar day receipt notic resubmit claim document without chang certif claim describ,1
claim delay contractor deem addit compens time extens due account delay differ site condit breach contract caus work materi expressli provid contract extra work written direct engin expressli order engin pursuant contractor shall submit written notic intent engin within ten day commenc delay control work item expressli notifi engin contractor intend seek addit compens seek time extens contractor shall also submit preliminari request time extens pursuant,1
within ten calendar day commenc delay control work item delay provid reason complet descript caus natur delay possibl impact contractor work delay request contract time extens pursuant,0
contractor shall ten calendar day receipt notic resubmit claim document without chang certif claim describ,1
extent contractor could reason mitig idl,1
project origin contract amount greater within calendar day receipt complet claim submit contractor complianc,1
whether determin settlement final rule formal proceed depart shall pay contractor simpl interest calcul prime rate report wall street,0
compens extra work notwithstand anyth contrari contain contract document contractor shall entitl compens beyond provid,1
compens delay notwithstand anyth contrari contain contract document addit compens set forth,0
shop draw approv process delay expans physic limit project make function weather weekend holiday special event suspens contract time event forc factor sometim experienc construct work,1
daili record must identifi oper affect extra work delay specif locat work affect extra work delay nearli possibl,0
engin give express written direct contractor acceler effort written direct set forth price pertin inform reduc written contract document promptli,0
certif must made offic director contractor author bind contractor,0
disput resolut board state arbitr board claim review committe proceed settlement discuss purpos provis,0
understood matter individu act sole agent repres depart,0
audit may perform depart sole discret employe depart independ auditor appoint depart,1
requir may appli materi,1
pretest manufactur submit certifi manufactur test result engin qualif use depart project,1
point product test test materi product specifi contract document,0
point distribut test test materi distribut facil specifi contract document,0
point use test test materi immedi follow placement specifi specif,0
manufactur materi certif submit materi certif materi engin approv requir specif,1
applic must sign legal respons person employ manufactur product,0
manufactur requir submit request depart approv modif alter made product list apl,1
document requir product review approv includ schedul criteria avail depart websit follow url http www,1
contractor instal certif submit instal certif requir contract document,1
specifi meet requir defin refer,1
fm exist particular test perform test accord method specifi specif,0
detail specif concern storag specif materi prescrib applic specif,0
use portion right way outsid clear zone portion requir public vehicular pedestrian travel,1
depart liabl loss materi theft otherwis damag store materi,1
remov reject materi immedi site work storag area expens depart,0
engin analysi scope must contain minimum,0
crack element provid draw show locat averag width depth length termin point crack along surfac,0
engin determin final disposit materi review ear,0
submit certif engin prior incorpor materi product project,1
use materi contain substanc determin hazard state florida depart environment protect,1
pay particular attent call safeti regul promulg,0
dispos tank pollut accord requir regul feder state local agenc jurisdict,1
move prohibit aquat plant plant pest noxiou weed within project limit locat outsid project limit without engin permiss,0
depart investig determin potenti impact protect threaten endang speci depart conduct evalu determin measur may necessari mitig impact,1
includ notif financi project id descript activ locat site township rang section counti citi site locat map includ access rout name properti owner person contact arrang site inspect,0
immedi notifi engin write result coordin appropri resourc agenc,0
resum activ specif author engin,0
insecticid herbicid use product found follow websit http state,0
applic synthet organo auxin herbicid necessari meet requir,1
fertil ensur employe appli fertil possess current florida depart agricultur consum servic commerci applic licens accord section,1
site propos notifi engin provid descript propos site activ financi project id locat site township rang section counti citi map show site locat includ access rout name properti,0
case subcontractor amount advanc base subcontract unit price contract unit price,0
applic made behalf subcontractor shall consid incomplet subcontract unit price work clearli delin includ submitt,1
subcontractor particip program payment shall paid particip within busi day receipt fund depart,0
surfac water manag system water manag district condit preced final accept project submit engin built draw certifi survey verifi built condit instal construct surfac water manag system,1
depart pay contractor work either applic contract item accord contract item applic,0
contractor respons loss damag result equip oper structur perman close public,1
movement equip around project site must accord requir standard plan creat undu hazard travel public worker,1
damag occur repair without delay expens depart subject engin approv,1
display weight locat clearli visibl scale oper number contrast color background readili visibl readabl distanc feet,0
obstruct navig channel without permiss proper author provid maintain navig light signal accord feder requir protect structur fals work navig,1
coast guard blockag upon remov blockag,0
local law ordin appli provid storag satisfactori engin gener closer feet road build camp area place human occup,0
keep area orderli condit dispos refus obtain permit construct instal mainten construct camp live quarter store warehous sanitari facil structur accord requir forest park offici,1
requir employe subcontractor independ request forest offici reason within power prevent suppress forest fire,1
appli limit public privat properti public privat util except modifi provis,0
perman repair facil traffic control signal devic shall made within day temporari repair prior final accept project,1
depart requir contractor provid routin repair mainten structur,1
locat replac damag destroy geodet monument public land survey corner direct profession surveyor mapper regist state florida,1
depart compens contractor cost associ repair restor exist properti accord,0
system state highway system haul materi equip project road bridg state park road system counti road system citi street system use caus damag immedi expens depart repair road bridg good condit haul began,1
state highway system depart respons repair damag haul materi site caus road outsid limit project either state highway system road jurisdict depart specif design plan haul road depart furnish materi pit except event damag due failur compli,1
within limit construct project depart allow oper equip haul unit weight caus damag previous construct element project includ necessarili limit bridg drainag structur base cours pavement,1
notif railroad compani notifi superintend railroad compani shown plan engin least hour begin oper within limit railroad right way oper requir movement employe truck equip across track railroad compani establish public cross work may affect railroad oper properti,1
contractor respons compli whatev requir author repres railroad compani deem necessari order safeguard railroad properti oper,1
watchman flag servic railroad compani furnish protect servic,0
arrang protect adjust commenc work point construct oper adjac util facil necessari arrang made remov temporari remov reloc de energ deactiv adjust util facil owner protect damag might result expens loss disrupt servic undu inconveni public owner,1
coordin work caus least impedi overal construct oper util servic,0
cooper util owner cooper owner underground overhead util line remov rearrang oper order oper may progress reason manner duplic rearrang work may reduc minimum servic render util owner unnecessarili interrupt,1
begin work around fire hydrant local fire author approv provis continu servic,1
util adjust certain util adjust reconstruct work may underway progress contract,1
outlin contractor respons protect util facil,0
weekli meet conduct weekli meet job site affect util compani engin attend coordin project construct util reloc,0
depart final accept payment releas contractor bond claim paid releas,1
sublet work ensur subcontractor worker compens insur employe accord florida worker compens law,1
insur shall restrict provid latest occurr form edit standard commerci gener liabil coverag form iso form cg file use state florida,1
pay deduct requir polici,1
procur maintain railroad protect liabil coverag iso form cg railroad name insur limit less combin singl limit,1
perform necessari repair renew section project thu open traffic direct engin due defect materi,1
provis appli feder aid project,0
particular pay attent chapter rule depart environment protect florida administr code part state implement plan applic project,0
store handl asphalt materi compon minim unnecessari releas hydrocarbon vapor,1
obtain detail applic law depart environment protect,0
depart requir statement depart comptrol fund avail prior enter,1
depart incorpor paragraph verbatim contract excess term one year,1
updat resubmit plan everi three year,1
contract fdot sign contractor subcontract prime contractor sign subcontractor must includ follow assur contractor sub recipi subcontractor shall discrimin basi race color nation origin sex perform contract,0
circul polici statement throughout contractor organ,0
liaison offic staff respons develop manag implement program day day basi carri technic assist activ dbe dissemin inform avail busi opportun dbe provid equit opportun particip contract let depart,1
credit traine establish number contract carri bank contractor credit allow surplu traine subsequ applic project,0
contractor given opportun respons demonstr step taken pursuanc thereof prior determin whether contractor complianc section,0
regardless method use contractor record document find case,0
depart labor bureau apprenticeship train state apprenticeship agenc recogn bureau train program approv necessarili sponsor,1
contractor avail opportun train personnel state fund project bank traine hour credit shall compli train criteria set forth section feder aid project voluntari bank may deni depart staff avail monitor complianc train criteria,1
train orient toward construct applic,0
offsit train permiss long train integr part approv train program compromis signific part overal train,1
contractor shall enrol traine one train classif time complet traine enrol anoth classif project,0
monthli time report shall indic phase sub phase number hour devot profici,0
upon request submit depart copi subcontract agreement,1
except requir depart requir written notic equip rent without oper equip dealer firm whose princip busi rent leas equip,1
equip rent oper basi requir contract request engin submit payrol lessor name oper shown thereon,1
contractor fail furnish suffici suitabl equip forc materi necessari prosecut work accord requir schedul engin may withhold estim may becom due suspend work contractor correct defici,1
engin review respond contractor within calendar day receipt,0
describ activ suffici detail engin readili identifi work measur progress activ,0
contractor shall entitl claim recov cost depart,0
upon receipt notic engin may give contractor notic proceed may design point point start work,1
necessari engin may requir contractor first construct work area along project inconveni caus construct oper would present seriou handicap,1
attend meet along depart variou util compani involv road construct,0
use light ft cd minimum intens,0
start night work prior engin accept light plan,1
engin may requir contractor finish section work progress start work addit section,1
oper vehicl equip safe without hindranc travel public,0
obstruct exist function storm sewer gutter ditch run facil,0
alert presenc tank barrel discolor stain earth metal wood ground water visibl fume abnorm odor excess hot earth smoke condit appear abnorm possibl indic presenc contamin materi,0
contractor fail remov person person engin may withhold estim may becom due suspend work contractor compli order,1
engin order suspens write give detail reason suspens,0
oper perform contractor otherwis construct conform provis contract issuanc suspens order prior engin author resum oper cost depart,0
state emerg engin author suspend contractor oper wholli part pursuant governor declar state emerg,0
take everi reason precaut prevent damag deterior work perform,1
submit request suspens oper write engin identifi specif date begin end suspens,1
day memori day saturday sunday immedi preced memori day independ day independ day observ labor day friday saturday sunday immedi preced labor day veteran day veteran day observ wednesday immedi preced thanksgiv day thanksgiv day friday saturday sunday immedi follow thanksgiv day decemb januari inclus special event note plan,0
increas work depart may grant extens contract time increas contract amount due overrun origin contract item add new work item provid unforeseen work,1
contract time extens depart may grant extens contract time control item work delay factor reason anticip forese time bid,1
engin continu monitor effect weather found justifi grant time extens either bimonthli monthli basi,0
case contractor shall submit substanti letter repres number manufactur materi equip clearli confirm delay deliveri result area wide shortag industri wide strike etc,1
addit compens paid delay caus deliveri custom manufactur equip,0
case continu delay singl preliminari request extens contract time requir,1
contractor contend delay compens contractor shall also requir submit request contract time extens detail cost analysi request addit compens,1
contractor failur accept schedul includ requir updat period potenti impact event current accept schedul applic updat accur reflect actual statu project fail accur show true control non control work activ period potenti impact result entitl determin time money period potenti impact limit sole depart analysi identif actual control non control work activ,1
florida statut establish certain requir pertain suspens revoc contractor certif qualif delinqu previous award contract,1
contractor disagre delinqu contractor shall file request administr hear clerk agenc proceed within ten day receipt notic intent suspend,1
contractor request administr hear depart final order depend outcom hear set forth time period suspens number day depart determin contractor delinqu even contractor cure delinqu pendenc administr proceed,0
depart right default contractor affili convict contract crime shall extend expressli applic depart contract either advertis bid request propos letter interest request intent award post otherwis issu contract enter date underli relat crimin indict crimin inform crimin charg file contractor affili result convict,0
secretari deliv contractor written notic termin specifi extent termin effect date,1
payment kind amount made item work start,0
depart charg cost depart incur contractor default includ cost complet work contract contractor,0
paragraph florida statut requir depart adopt regul determin default provid contractor pay liquid damag depart failur contractor complet contract work,1
florida statut contractor fail complet work within contract time depart may recov contractor amount depart pay damag suffer third parti unless failur time complet work caus depart act omiss,1
final calcul measur item paid basi area finish work pay quantiti design determin calcul engin use length width calcul base station station dimens shown plan station station dimens actual construct within limit design engin final dimens measur along surfac complet work within neat line shown plan design engin,0
plan quantiti measur item paid basi area finish work pay quantiti design plan quantiti engin determin final pay quantiti base plan quantiti subject provis,0
capac includ truck bodi side board ad includ certifi truck bodi capac,1
fuel depart contract document provid estim quantiti fuel requir gasolin diesel cover work specifi contract,1
price adjust fuel made current fuel price cfp vari price prevail month bid receiv bfp portion exce,1
averag price indic gasolin diesel avail construct offic websit th month follow url,0
bitumin materi prepar contractor certif quantiti use depart current approv form superpav asphalt base driveway asphalt base asphalt treat permeabl base superpav asphalt concret miscellan asphalt pavement asphalt concret friction cours asphalt membran interlay pay item,1
earthwork item claimant must note differ origin ground surfac shown origin plan cross section would result substanti error plan quantiti must properli document appropri verifi level note accept contractor depart prior disturb origin ground surfac construct oper,1
author chang limit work depart design pay quantiti item origin plan quantiti author plan chang result increas decreas quantiti item depart revis plan quantiti accordingli,0
error lump sum quantiti depart design pay quantiti item lump sum plan show estim quantiti depart adjust lump sum compens event either contractor submit satisfactori evid depart determin furnish satisfactori evid lump sum quantiti shown substanti error defin,1
author chang work depart design pay quantiti item lump sum plan show estim quantiti depart adjust compens item proportion author plan chang made result increas decreas quantiti item,0
depart make reduct final pay quantiti item design paid basi origin plan quantiti lump sum quantiti provis articl unless reduct result aggreg monetari chang per item except earthwork item aggreg chang must exceed origin plan quantiti whichev smaller,1
engin make approxim monthli payment depart correct partial estim payment subsequ estim final estim payment,0
withhold payment defect work depart discov defect work materi prior final accept depart reason doubt integr part complet work prior final accept depart allow payment defect question work contractor remedi defect remov caus doubt,1
withhold payment failur compli depart withhold progress payment contractor fail compli follow within day begin work,0
gener depart allow partial payment new materi perman incorpor project stockpil approv locat project vicin,1
amount partial payment determin invoic materi unit price contract,0
partial payment item exceed,0
bond obligor shall materi supplier oblige shall contractor florida depart transport,0
prior receipt progress partial payment prime contractor shall certifi subcontractor interest contract paid satisfactori perform contract retainag return subcontractor within day satisfactori complet subcontractor work,0
preserv depart inspect invoic record materi period three year date complet project,0
appli materi gener class non commerci fill materi local sand sand clay local materi use stabil,0
engin correct prior estim payment final estim payment,0
receiv payment base qualifi accept letter defin write disput pend claim full particular item issu disput includ item amount claim particular item submit part qualifi accept letter,1
chang made contractor notifi write notif find due addit review,0
notif find due addit review receiv time expir,0
failur submit sign notif submit claim document within time frame specifi may result suspens contractor certif qualif provis florida administr code,1
propos made corpor execut propos set full corpor name presid legal author corpor offic agent sign propos affix corpor seal enter corpor bid offic street address,0
howev depart may waiv amount subcontract,1
event depart bear cost premium new contract bond deduct amount return contractor payment premium origin contract bond,0
depart deem necessari record includ book account support document paper pertain cost perform work,1
contractor keep maintain public record upon complet contract contractor shall meet applic requir retain public record,1
signatori must acquir digit signatur certif,0
contractor agre perform work alter part origin contract,0
compens project supervisori personnel case higher project manag posit shall pro rata time supervisori personnel spent contract,1
version current time bid use instruct adjust contain therein modifi,0
certif must made offic director subcontractor author bind subcontractor,0
payment made supplement agreement unilater payment prior depart approv document,1
payment full extent monetari compens entitl due contractor extra work,0
depart recogn contractor correct plan error result cost reduct propos,0
howev mandatori submit propos depart accept transmit subcontractor propos propos depart,1
identifi addit propos work cover pay item within contract use pay item number basi estim manual,0
support design chang result propos draw comput sign seal contractor engin record,0
depart process propos expediti howev depart liabl delay act upon propos submit pursuant subarticl,1
independ review engin shall sign,0
total engin cost subtract save determin net reduct limit construct save shall includ markup contractor cost engin servic perform,0
unless depart express written except propos accept process specif releas contractor oblig hold harmless indemnifi defend one disclos intellectu properti right,1
store materi access locat engin direct,0
gener structur plan show detail dimens work contempl,0
provis contract document may waiv requir submitt,1
review contract document determin submitt requir,1
plan submitt defin type approxim number draw document includ plan submitt date consid process requir herein,1
draw submit shop draw necessari complet structur complianc design shown plan,1
document submit pdf file document trade literatur catalogu inform calcul manual format sheet larger inch inch,1
gener shop draw requir prequalifi item,1
submit materi certif materi test resid engin,1
build structur submit work shop erect draw correspond relat build structur rest area pavilion offic build mainten warehous architect record resid engin review approv,1
contractor origin design submit shop draw applic calcul engin record review,1
temporari work construct affect public safeti submit engin record shop draw applic calcul design special erect equip brace falsework scaffold etc,1
falsework found shallow foundat vertic displac limit provid plan falsework found shallow foundat spread foot mat submit engin record shop draw applic calcul falsework system includ subsurfac condit settlement estim,1
formwork scaffold contractor sole respons safe instal use formwork scaffold,0
beam girder temporari brace contractor sole respons ensur stabil beam girder handl storag ship erect,0
inform includ sdg lrfd refer aashto guid design specif bridg temporari work aashto construct handbook bridg temporari work,0
erect plan submit engin review erect plan meet specif requir section section,1
miscellan design structur detail furnish contractor complianc contract submit engin record shop draw applic calcul,1
