clauses,label
liquid membran cure compound method use liquid membran method surfac receiv rub finish use construct joint surfac permit compound remov sandblast placement concret joint,1
demonstr prestress steel free unbond duct straighten wire necessari produc equal stress wire wire group parallel lay tendon stress simultan remov side form girder posttens,1
set arch ring stone hold place wedg joint pack mortar requir support center jack prevent settlement masonri placement lower center gradual symmetr avoid overstress arch,1
surfac prepar clean exist surfac loos materi dirt deleteri materi approv method appli asphalt tack coat contact surfac pavement curb gutter manhol structur accord section,1
fabric shoe snugli fit pile tip concret pile attach shoe pile use dowel approv method steel pile design fit shoe steel shape weld shoe pile stress web flang,1
cast precast rail member mortartight form remov precast member mold soon concret suffici strength selfsupport protect edg corner chip crack damag cure accord subsect,1
foundat determin allow bear capac foundat materi support temporari work rest perform load test verifi propos bear capac valu doubt margin high risk situat,0
steel guardrail type design follow zinccoat ounc per squar foot gram per squar meter ii zinccoat ounc per squar foot gram per squar meter iii paint rail iv corros resist weather steel,0
pavement marker use pavement marker season suspens chip seal slurri seal tack coat use marker placement protect marker approv protect cover remov asphalt materi spray,1
project open public traffic control dust area project adjac resid busi control dust approv activ detour establish project appli water locat rate frequenc order,1
collect profil data elev distanc maximum interv inch millimet provid lead distanc least feet meter reach test speed use profil automat start stop activ collect data,1
joint construct joint locat dimens indic plan joint locat indic plan submit joint plan accord subsect indic locat contract construct isol joint,1
provid inch millimet clear cover reinforc toler minimum concret cover minu inch millimet concret surfac cast ground provid minimum inch millimet clear cover reinforc,0
furnish product certif instead mill test report materi normal suppli mill test report item fill minor gusset plate similar materi quantiti small materi taken stock,0
produc maximum variat distanc outsidetooutsid end hole tension member insidetoinsid end hole compress member inch millimet specifi bore pin hole builtup member member assembl,0
tremi discharg remov fluid concret column discharg concret rise concret surfac displac water remov reinforc cage concret complet necessari sidewal remov direct reconstruct shaft,1
ensur complet continu grout column phase grout case extract control grout pressur grout take prevent excess heav cohes soil fractur format grout entir pile design cutoff level,0
protect care seed area protect care seed area includ water need repair appli supplement applic seed mulch fertil water mani time need turf establish final accept,1
use two bead dispens appli type glass bead paint rate pound per gallon kilogram per liter follow type glass bead paint rate pound per gallon kilogram per liter paint,0
use box heart piec dougla fir redwood outsid stringer floor beam cap post sill rail post box heart piec defin timber saw point length saw piec pith lie insid four face,0
work price work perform profit limit percent total cost due limit risk post work price lower profit percentag may determin profit analysi accord far subpart profit,1
proport submit subgrad stabil mix design least day product includ compress strength valu least three applic rate least one applic rate one strength shown tabl,1
result applic test includ optimum moistur content treatment hydrat moistur rate maximum dri densiti treatment atterberg limit treatment recommend applic rate stabil materi,0
pulver furnish road reclaim self propel specif manufactur place reclam capabl reduc exist materi requir size equip least foot meter cut width,1
finish color concret finish patch accord subsect match plane textur contigu pavement cure hydraul cement concret accord subsect cure polym concret recommend manufactur,0
prestress steel use corros inhibitor protect prestress steel instal duct place cure concret use corros inhibitor advers affect steel concret bond strength steel concret,0
place concret avoid segreg materi consolid vibrat accord subsect use aluminum pipe transport place concret exceed minut deliveri batch singl pour structur,1
perform concret work accord section place slab start bottom slope construct horizont joint parallel bottom slope vertic joint perpendicular horizont joint construct cold joint without filler,0
back construct back larg stone bond individu stone compos back heart stone face wall fill open interstic back mortar spall surround mortar,0
blotter furnish sound durabl particl gravel crush stone conform follow materi pass inch mm siev aashto percent liquid limit aashto method max without organ matter clay ball,0
materi sourc manag notifi co least day start oper sourc develop oper accord approv sourc develop plan govern provid sourc written agreement contractor locat sourc,1
labor show basic hourli wage rate fring benefit applic payrol cost fica futa worker compens insur tax levi paid subsist travel cost labor classif foreman employ adjust work,0
remov project recycl dispos materi legal project submit statement document natur quantiti materi process sold recycl otherwis submit sign copi dispos agreement dispos begin,1
record quantiti inject grout grout pressur instal notifi co grout quantiti overrun includ reason overrun propos action minim futur overrun obtain approv altern grout method,1
first day placement construct one foot meter long control strip one lane wide coordin locat control strip co construct control strip use materi laydown roll procedur intend entir project,0
form joint form joint approv nonmetal remov devic concret plastic set suffici maintain form joint adjac lane construct separ form sealant reservoir lane place last,1
end protect period allow concret cool gradual hour rate exceed maximum valu shown tabl remov protect concret surfac temperatur within c ambient air temperatur,0
failur one wire wire prestress strand accept percent requir tension load attain failur fail strand constitut percent total area strand individu beam girder,1
prepar concret surfac finish expos form concret surfac accord subsect finish vertic seam horizont seam butt joint mark visibl minim grind chip avoid expos aggreg,0
wood furnish post check shake end slit plane plane parallel bolt hole extend top post within inch millimet bolt hole treat accord aashto,0
liquid formul polyacrylamid primari activ ingredi follow requir linear anion copolym acrylamid sodium acryl anion residu monom content percent mass,1
fabric contain ptfe fiber furnish fabric made orient multifila ptfe fluorocarbon fiber mixtur ptfe fiber made twist slit ptfe tape fiber requir proprietari design conform tabl,1
polym concret mortar furnish polym binder fine aggreg proport recommend polym manufactur minimum compress strength pound per squar inch megapasc hour conform follow,0
includ follow inform submitt pay item number descript relat activ id number descript cpm plan date initi submitt plan date co initi respons comment,1
compact embank side slope tamp foot roller walk dozer build fill remov excess materi final slope line slope h steeper compact slope embank construct progress,0
textur finish float time finish oper displac aggreg produc skidresist surfac textur drive surfac groov use one follow combin finish surfac requir,1
brush use brush suffici bristl bodi length spread paint uniform film use round oval shape brush flat brush wider inch millimet evenli spread thoroughli brush paint appli,0
provid posit support top reinforc steel cage concret placement maintain top reinforc steel cage inch millimet inch millimet requir elev,1
appli shotcret within minut ad cement mixtur unless approv hydrat stabil use hydrat stabil approv deliv place shotcret within approv design discharg time limit hour maximum,1
saw point smooth quarri split front expos face vertic stone curb form approxim true plane limit project depress remain face distanc inch millimet less plane expos face,0
anchor system wooden stake across top everi cell repeat anchor pattern everi tenth row bottom row drive stake minimum embed inch millimet base cellular confin layer,0
steel post conform follow inch millimet minimum length cross section shape resist failur later load shape shape shape pound per foot kilogram per meter minimum mass,0
construct precast concret pile accord section construct prestress concret pile accord section lift anchor use maintain least inch millimet clearanc pile reinforc steel prestress steel,1
extrud aluminum furnish panel conform astm aluminum alloy conform subsect panel thick fabric maximum allow deviat flat face inch per foot millimet per meter,0
public open bid bid publicli open time specifi sf solicit offer award content made public inform govern reserv right reject bid set forth far part,0
submit electron copi approv format cd dvd approv electron media includ latest version approv reader electron media provid resolut qualiti color text line clearli discern,1
report accid form furnish govern prior approv form use report accid agenc insur carrier maintain osha form log work relat injuri ill make avail inspect,1
except excav area backfil compact caviti left structur remov backfil materi line grade finish ground backfil excav area accord subsect compact backfil accord subsect,0
backer rod instal backer rod requir depth joint crack clean dri stretch twist backer rod instal limit length backer rod instal seal shift,1
determin allow ownership oper cost contractor subcontractor own equip follow use actual equip cost data data determin contractor subcontractor ownership oper cost record,0
inspect hammer cushion presenc co begin pile drive structur hour pile drive whichev less replac cushion thick reduc percent origin thick,1
record furnac charg identifi piec charg show temperatur schedul use provid proper instrument includ record pyromet determin member temperatur provid record treatment oper approv,1
impract turn nut tension fasten turn bolt prevent nut rotat approv co provid adequ capac suffici air tension bolt second impact wrench use,1
protect work use tarp screen paper cloth suitabl mean protect adjac surfac paint prevent contamin freshli paint surfac dust oil greas harm deleteri materi,0
plan show size length approxim locat culvert determin final locat skew length elev grade accord section order culvert materi co accept final structur size length align,1
post may instal either drill drive ensur post instal drill suffici size hole permit thorough compact backfil materi around post backfil compact layer exceed inch millimet,1
clean stone moisten place use hand tool clean expos face stone mortar remov reset stone masonri clean moisten bed clean bear surfac moisten spread mortar bed foot,0
handl store ship unit elimin danger chip discolor crack fractur excess bend stress support panel storag firm block protect panel connect devic expos exterior finish,0
profil grade elev station point intersect equat culvert diamet length type station culvert extens length exist culvert wall guardrail guardwal end treatment,0
use net certifi scale mass mass base certifi volum case rail shipment basi measur subject correct asphalt materi lost car distributor wast otherwis incorpor work,1
product rate includ actual hour perform daili basi labor classif piec equip includ product rate inform reflect actual work occur approv contractor daili record document,1
failur includ element work construct schedul diagram requir perform contract even approv govern excus contractor complet work requir contract complet date,1
add remov materi correct surfac deviat excess inch feet millimet meter two contact straightedg surfac ad materi scarifi subgrad least inch millimet,1
furnish test equip provid subsect test design slab use static method follow posit one set gaug one gaug referenc corner slab side joint near pavement edg,1
show activ node box activ id activ descript durat group activ independ area separ distinct bridg roadway type work submitt util roadway bridg,1
impair capac exist pile safeti condit adjac structur prebor disturb capac previous instal pile structur restor requir nomin capac pile structur approv method,1
steel pile furnish fulllength unsplic pile length feet meter splice requir first pile driven anticip subsequ pile also requir splice place splice lower third pile,1
multistrand jack use splice strand percent strand use strand similar properti sourc twist lay locat splice outsid cast bed member,1
continu place concret shaft excav full accept qualiti concret evid top shaft consolid top feet meter shaft concret use accept vibratori equip initi concret set,1
construct equip control global posit system gp robot total station rt machin guidanc system may use construct subgrad subbas base aggreg cours construct oper approv,1
resum individu describ knowledg experi provid eros sediment control pollut prevent highway road construct project least year includ certif state applic,1
erect remov sharp object backslop instal geotextil filter anchor geotextil filter excav backslop withstand backfil oper overlap geotextil filter least inch millimet seam,1
take nuclear gaug densiti read cut test core sampl accord tabl densiti accept core densiti pay factor greater furnish co document nuclear gaug read correl core specif graviti,1
propos jmf submit product certif conform state depart transport specif conform design paramet c type mix submit conform design paramet tabl,1
place crossbridg center span cut crossbridg member provid full bear stinger side end secur toenail crossbridg least two nail end block use make fit snugli secur,1
design falsework form concret support steel structur ensur load appli girder web within inch millimet flang stiffen distribut load manner produc local distort web,1
deflect rate linear decreas exceed inch millimet per log cycl time minut inch millimet per log cycl time minut time unfactor design load dl,0
use castinplac barrier transit split barrier gap shorter feet meter requir joint precast castinplac barrier provid hardwar castinplac section tie end abut precast section,1
guy stake guy stake specifi guy decidu tree first later branch guy evergreen tree half way height tree leav guy stake tree one grow season,1
twist loop lead wire turn per foot turn per meter loop pull box color code wire loop identif separ loop coil inch millimet lead pair slack pull box loop,0
fiber concret use fulli orient collat fibril white inch millimet long fiber percent virgin polyolefin conform astm dose pound per cubic yard kilogram per cubic meter concret,0
rock cut blast rock accord section excav rock cut inch millimet subgrad within roadb limit backfil subgrad top suitabl materi compact materi accord subsect,0
embank construct incorpor suitabl roadway excav materi embank suppli suitabl roadway excav exhaust furnish unclassifi borrow complet embank construct embank follow,1
shape slope gradual transit slope adjust without notic break end cut intersect cut embank adjust slope horizont vertic plane blend natur ground,1
stop drill blast oper submit revis site specif blast plan accord subsect follow occur slope unstabl slope exceed overbreak toler unwant overhang ridg ledg creat,1
product start procedur preparatori phase meet conduct pre pave preparatori phase meet least day start pave oper accord subsect addit prepar discuss follow,1
use washer bolt head nut contact wood use malleabl iron washer diamet approxim three time bolt diamet use cast iron washer timber contact ground use squar washer specifi,1
place inch millimet preform expans joint filler construct joint cut joint filler fit crosssect area structur barrier construct joint tool construct joint edg seal joint accord subsect,0
precast precast barrier section length prepar barrier foundat vari inch millimet foot meter straightedg laid along centerlin barrier align joint connect adjac section,0
eros control blanket temporari degrad recp compos process natur polym fiber mechan structur chemic bound togeth form continu matrix provid eros control facilit veget establish,0
handl store materi handl store materi preserv qualiti fit work store materi approv storag may inspect use work locat store materi facilit prompt inspect,1
compact final grade maintain moistur content mixtur within percent optimum leav area stabil materi uncompact undisturb minut complet compact within hour mix,1
submiss submit written jmf associ materi fhwa form worksheet hveem mix design aashto fhwa form worksheet marshal mix design aashto verif least day control strip,1
finish remov surfac seal fill sampl core hole polym concret mortar finish face crack entri port core hole flush adjac surfac finish surfac match adjac concret,0
grout micropil day micropil hole drill inject grout lowest point drill hole clean pure grout flow top micropil grout may pump tremi tube hollow stem auger drill rod,1
expans joint form expans joint interv feet meter use inch millimet thick preform expans joint filler curb construct adjac rigid pavement match expans joint pavement,0
measur sewer line measur along flow line includ length valv ell tee valv box reduc manhol fixtur two differ size enter exit manhol measur size center manhol,0
stretch fabric taut secur fasten fabric post stretch use motor vehicl use stretcher bar fabric band fasten end gate corner pull post weav fabric fasten loop rollform post,0
requir instal vertic cinch stay shown twist wire permit weav horizont fenc wire provid rigid space weav barb wire top middl bottom wire woven wire applic cinch stay,1
angl channel wide flang plate contain standard conform astm non weather steel astm weather steel structur tube short steel post conform astm astm grade,0
qualiti control procedur describ inspect test activ perform phase work subsect includ method schedul equip laboratori facil conform subsect,0
transport deliveri includ materi safeti data sheet msd materi dispos facil ensur load transport site adequ contain cover prevent dispers en rout dispos facil,1
applic rate emulsifi asphalt approv mix design chang percent mass mill materi materi condit distinctli chang reestablish roller pattern accord subsect,1
antistrip addit part jmf pint liter liquid antistrip addit pound kilogram cement lime antistrip addit name product manufactur manufactur msd product data sheet,0
presenc co proof load random sampl least percent anchor percent yield stress steel anchor fail reset fail anchor proof load reset anchor percent remain anchor,1
weld connect conform aashto aw bridg weld code instal shear connector stud accord chapter perform preproduct test accord subsect inspect instal stud accord subsect,0
remov dirt dust debri surfac vacuum approv method appli primer bare metal surfac within three day clean repeat blast clean clean surfac rust becom contamin paint,1
fabric fabric bear accord section aashto lrfd bridg construct specif finish bear compon surfac contact concret embed concret accord subsect,0
splice geocomposit drain flow across edg continu overlap geotextil filter least inch millimet direct water flow vertic splice overlap geotextil filter direct backfil proce,1
gate fasten fabric end bar gate frame stretcher bar fabric band fasten fabric top bottom bar gate frame tie wire similar method specifi fenc fabric approv standard method,1
concret place stone set galvan metal anchor slot flush project face concret set slot vertic maximum horizont space inch millimet use foam fill slot prevent fill concret,0
excess blast damag occur poor fragment result overs materi requir secondari blast rehandl safeti public jeopard properti natur featur endang excess uncontrol flyrock gener,1
design construct form free bulg warp allow remov without injur concret design form later pressur equal exert fluid weigh pound per cubic foot kilogram per cubic meter,0
round corner meet bed joint line excess follow radii dimens masonri round class masonri round class masonri inch millimet rubbl masonri inch millimet,0
place stone includ capston randomli avoid pattern lay stone reflect width expans joint leav gap mortar edg expans joint use variou size stone coin key corner guardwal,0
control light luminair photocel control current less equal amper furnish photocel switch current greater amper furnish photocel switch oper magnet relay switch light circuit,1
geogrid structur must remain dimension stabl construct stress high resist damag construct ultraviolet degrad chemic biolog degrad encount soil reinforc,1
overhead identifi overhead rate includ support data justifi rate list type cost includ overhead identifi cost pool overhead appli appli overhead cost appropri pool,0
payment ogfc made price determin multipli contract price materi pay factor materi pay factor lowest singl pay factor determin asphalt content individu siev aggreg gradat,0
asphalt binder use dri aggreg precoat aggreg uniformli percent residu asphalt mass aggreg maintain flow qualiti precoat aggreg allow uniform spread aggreg spreader,0
place finish appli asphalt aggreg accord subsect tabl applic rate tabl estim purpos determin exact rate base approv control strip,1
doubl cours chip seal appli asphalt aggreg layer accord subsect tabl tabl applic rate estim purpos determin exact rate base approv control strip,1
break concret within patch area minimum depth inch millimet expos sound concret sandblast expos concret face clean loos particl oil dust trace asphalt concret contamin patch,0
straightedg check slab sidewalk surfac check entir surfac parallel centerlin bridg foot meter metal straightedg overlap straightedg least half length previou straightedg placement,1
broom surfac soon concret harden suffici prevent particl gravel dislodg use stiff brush approv co exercis care prevent mar surfac crack chip slab edg joint,1
prooftest micropil unaccept proof test anoth micropil immedi vicin establish caus make design construct modif futur pile submit modif requir chang structur approv,1
remov reset guardrail remov store exist rail element post appurten remov dispos post set concret replac guardrail post hardwar damag remov storag reset,1
establish mark pattern locat accord mutcd plan state requir curv widen area establish edg line mark limit travel way centerlin mark equal distanc edg line,1
foundat fill furnish suitabl materi conform follow maximum particl size mm soil classif aashto materi pass siev aashto aashto percent max,0
chemic admixtur furnish water reduc retard set acceler hydrat stabil admixtur combin thereof conform aashto hydrat stabil admixtur conform aashto type type,0
astm type bolt may either hot dip galvan accord aashto class mechan galvan accord astm class retest galvan bolt galvan accord astm galvan astm bolt,1
sediment basin construct sediment basin store runoff settl sediment larg drainag area excav construct sediment basin accord section construct riser pipe accord section provid outlet protect,0
measur foundat fill structur backfil cubic yard cubic meter place measur volum place insid vertic plane locat inch millimet outsid parallel limit foot foundat,0
test result report plot ground anchor movement versu maximum load test sequenc tabl plot residu movement tendon align load versu highest previous appli load,0
start date method access excav scale drill rock bolt dowel construct sequenc rock bolt dowel type length diamet thread cut deform bar size bar base load specifi,0
backfil behind wall face upper cantilev section backfil behind wall structur backfil accord subsect use light mechan tamper compact within inch millimet behind wall face section,0
drill provid equip capabl drill straight uniform diamet hole use water drill slurri drill rock bolt dowel hole collar hole depth within inch millimet requir locat depth,1
coat bed approv materi prevent asphalt concret mix adher bed use petroleum deriv coat materi contamin alter characterist mix drain bed load,1
air lanc hot compress air lanc capabl provid clean oilfre compress air volum cubic feet cubic meter per minut pressur pound per squar inch kilopasc temperatur c,0
cold weather reason expect occur within day anticip concret placement submit detail plan produc transport place protect cure temperatur monitor concret cold weather,1
handl place concret perform work section except work section construct reinforc steel structur steel bear devic joint materi miscellan item accord appropri section,1
moisten surfac appli shotcret previouslyplac shotcret concret provid satur surfac dri condit soak surfac water hour applic immedi shotcret blow surfac free water,0
shotcret mixtur air content densiti densiti boil absorpt permeabl void volum evalu subsect compress strength evalu subsect see tabl requir,1
mulch remov weed live veget pit water basin area around individu plant entir shrub bed wood chip use import without approv co place mulch within hour plant,1
electrochem requir mse wall metal reinforc resist aashto centimet min ph aashto sulfat content aashto ppm max chlorid content aashto ppm max,1
imprint legibl symbol legend end pile identifi name treat compani type year treatment accord awpa standard standard purchas treat wood product brand use forest product,0
mount retroreflector unit hous fabric inch millimet astm aluminum alloy similar inch millimet cold roll hot dip galvan steel furnish antitheft attach hardwar,0
servic pole furnish treat southern yellow pine treat dougla fir butt treat western red cedar butt treat northern white cedar servic pole least feet meter long treat pole accord subsect,1
need temporari grade cross make necessari arrang railroad construct protect remov reimburs railroad temporari grade cross work railroad option perform work,1
coupl vehicl may weigh separ togeth accord subsect paragraph ur singl draft vehicl weigh nist handbook specif toler technic requir weigh measur devic,1
embank outsid roadway prism place embank outsid stake roadway prism place materi horizont layer exceed inch millimet compact thick compact layer accord subsect,0
approv co allow local automobil traffic cement stabil layer hour finish oper complet limit traffic speed mile kilomet per hour stop traffic surfac mar deform,1
weather limit place ogfc mix dri asphalt surfac air temperatur shade c road surfac temperatur c stop placement either temperatur fall minimum,0
silicon hotpour sealant instal backer rod steel wheel depth requir stretch twist backer rod instal limit length backer rod instal seal workday,1
finish plastic concret strike concret surfac place form float finish concret surfac remov laitanc thin grout care tool nonchamf edg edger leav edg joint filler expos,0
determin friction loss prestress process differ tension jack minimum tension prestress steel accord aashto load resist factor design lfrd bridg design specif,0
place fasten place fasten support bar accord crsi manual standard practic coat chair tie wire devic use support posit fasten epoxyco reinforc dielectr materi,0
perform inspect provid certif accord fhward submit written result inspect place concret allow peopl enter cofferdam excav support structur load temporari work,1
packag handl store materi clearli identifi bear compon mark top locat orient structur ship secur bolt strap otherwis fasten bear prevent rel movement,0
shoot test panel use personnel materi equip oper pressur mix design propos project produc test panel propos mix proport anticip shoot orient propos nozzl oper,0
drill provid equip capabl drill soil boulder colluvium alluvium bedrock anticip depth drill micropil hole requir diamet length accord tabl construct schedul sequenc,1
rais guardrail remov exist rail element appurten replac reset post need replac rail element post hardwar damag remov rais dispos damag materi accord section,1
place topsoil ground topsoil frozen excess wet otherwis condit detriment work use conserv topsoil furnish topsoil keep roadway surfac clean haul spread oper,0
preform pavement mark tape type instal form durabl weather resist bond pavement appli preform mark accord manufactur recommend use preform mark tape contain retroreflect bead,0
traffic signal malfunct construct oper immedi begin traffic control oper use flagger system return normal signal oper complet traffic signal repair within hour malfunct,0
type ultra short term net less eros control blanket furnish eros control blanket compos process rapidli degrad natur polym fiber mechan interlock chemic adher togeth form continu matrix,0
fabric temporari panel perman panel smaller equal inch millimet inch millimet thick aluminum sheet fabric larger perman panel inch millimet thick aluminum sheet,0
govern may inspect sampl test work final accept project govern test work copi test report furnish contractor upon request govern test may may perform work site,1
gener invoic payment made contract invoic payment includ progress payment made monthli work accomplish final payment made upon final accept one progress payment made month,1
mitig uncontrol ga pressur loss blast excess blast nois stem upper portion blast hole appropri dri granular materi pass inch millimet siev stem hole drill cut,0
presplit presplit final slope rock face presplit allow plan either presplit along slope face drill product blast presplit slope face conjunct product blast,0
first day product produc suffici asphalt concret mix construct foot meter long control strip one lane wide design lift thick construct control strip project approv locat,1
first day product produc suffici asphalt concret mix construct foot meter long control strip one lane wide design lift thick construct control strip project approv locat,1
asphalt applic calibr asphalt distributor start project direct co calibr spray bar height check nozzl angl verifi longitudin transvers applic rate accord astm,0
follow permit drive first pile bent substructur unit everi tenth pile thereaft full length without follow verifi adequ pile embed attain develop requir nomin capac,1
secur fasten duct place prevent movement maintain distanc form stay block tie hanger approv support use precast mortar block approv shape dimens separ layer duct mortar block,1
appli bond fiber matrix hydraul mulch minimum rate pound per acr kilogram per hectar appli hole matrix greater inch millimet appli gap exist matrix soil,0
shadow vehicl use pound kilogram pound kilogram shadow vehicl equip truck mount attenu crash cushion attach rear vehicl exterior flash yellow dome light arrow board,0
ground bond equip furnish inch millimet diamet foot meter long copper clad steel ground rod ground clamp ground bond bush lock nut conform ul ground bond equip,0
compli legal load restrict haul materi equip public road bridg project special permit reliev contractor liabil damag result move materi equip,1
determin final pay factor work may incorpor project provid current pay factor fall lot conclud fewer sampl materi evalu subsect,1
approv permiss voluntarili remov non specif materi replac new materi avoid minim pay factor less new materi sampl test evalu accord subsect,1
turnout pullout construct set stake centerlin normal shoulder shoulder turnout park area set stake center along edg park area set stake ditch pave,0
wast measur wast cubic yard cubic meter final posit take initi cross section ground surfac strip burden upon complet wast placement retak cross section replac overburden,0
area secur plan includ explos gener site secur method site commun pre post blast signag audibl signal system road closur requir pre blast notif affect agenc entiti,1
wire use provid edg distanc hole prestress wire stress washer unthread bear ring plate least inch millimet root thread edg ring plate washer,1
clean stone face mortar stain mortar fresh mortar set clean stone face use wire brush acid protect masonri hot dri weather keep moist least day work complet,1
mount orient cabinet provid unobstruct direct line sight roadway contain count station vehicl detect equip cabinet door open instal traffic counter commun devic insid cabinet,0
instal loop wire one continu length bottom cut instal without kink curl damag wire insul replac damag wire hold loop wire place inch millimet long backer rod,1
commun provid internet wireless phone landlin telephon servic latest avail technolog pay bill servic provid payment due date govern pay cost long distanc telephon call,0
gallon liter quantiti may measur follow method measur volum contain meter volum use approv meter system commerci packag volum measur mass use approv weigh devic,1
conduct pre blast condit survey nearbi build structur util natur featur potenti damag blast relat ground vibrat air blast document natur frequenc affect structur featur,1
method obliter roadway restor approxim origin ground contour keep excav materi within origin construct limit finish slope provid gradual transit slope adjust without notic break,1
work consist pulver exist pavement base place ad crush aggreg requir mix materi emulsifi asphalt foam asphalt shape compact mix produc stabil base,1
time scale logic diagram show activ includ preliminari construct schedul add item correct punch list item gener cleanup relat activ group activ contract pay item,0
work complet identifi measur interim measur submit final measur instal complet measur note form basi govern receiv report see subsect,1
plot scale profil along culvert centerlin show natur ground flow line roadway section culvert includ end treatment appurten show elev grade culvert length degre elbow,0
remov structur obstruct roadb inch millimet subgrad elev remov structur obstruct outsid roadb inch millimet finish ground natur stream bottom,0
test blast unaccept result overs fragment excess uncontrol flyrock potenti damag ground vibrat air blast unplan overbreak excess damag final rock face unwant overhang,1
work consist design variou type retain wall wall type includ gabion mechan stabil earth perman ground anchor reinforc concret soil nail reinforc soil slope micropil wall system,0
repres quantiti aggreg produc submit propos target valu appropri siev size along repres pound kilogram sampl least day incorpor aggreg work,1
construct control strip use construct procedur intend entir project ceas product construct control strip stabil base layer control strip evalu verifi approv,1
verifi emulsifi foam asphalt evenli dispers coat pulver materi dig test pit within mix least everi mile kilomet observ distribut emulsifi foam asphalt pit,1
clear grub remov veget debri within inch millimet pavement recycl accord section clean pavement edg pavement loos materi dirt veget deleteri materi,0
full product may begin control strip verifi provid co maximum place densiti achiev type compact applic rate emulsifi asphalt water addit use accept control strip,1
make angl point chord wall stem fall vertic rustic joint architectur treatment requir form expos curv surfac follow shape curv except retain wall follow horizont curv,1
instal approv depth gaug indic thick shotcret layer instal depth gaug foot meter center longitudin transvers less two gaug per increment surfac area receiv shotcret,1
backfil compact trench within limit roadb accord section except use granular backfil materi trench geocomposit underdrain within limit roadb may also backfil sand compact,1
facil furnish electr servic potabl water suppli toilet accommod wast dispos servic remov snow provid landscap servic direct co pay bill associ facil payment due date,0
untreat timber pile conform aashto fabric pile follow speci group size dimens specifi contract dougla fir larch red pine red oak southern pine,0
horizont load pound kilonewton appli inch millimet shaft top direct without failur compon part maximum allow vertic deflect percent shaft length,0
gener provid adequ water suppli appli water uniformli across travel way necessari control dust uniformli appli water use pressur type distributor pipelin equip spray system hose nozzl,1
measur surfac cours aggreg stabil squar yard squar meter measur length horizont along centerlin roadway measur width horizont includ top subgrad width allow widen,0
vertic member feet meter height allow concret set least hour transfer load horizont member concret reach specifi strength place least day,1
weld wire fabric ship roll straighten flat sheet place splice sheet mesh bar mat reinforc overlap less mesh width plu inch millimet secur fasten end edg,1
concret cast set dowel anchor sill post project least inch millimet top pedest finish concret pedest support frame bent sill post bear evenli pedest,1
altern membran system submit approv waterproof membran system state depart transport qualifi product list qpl compli maximum profil grade superelev shown plan,1
paint neat workmanlik manner produc excess paint buildup run sag skip holiday thin area paint film correct thin area skip holiday defici next applic paint,0
work consist instal modifi reloc remov traffic signal traffic counter flash beacon highway light sign illumin commun conduit electr system provis futur system,0
product certif materi requir product certif identifi accept subsect section submit product certif manufactur shipment materi includ follow,1
rebuild repair restor make good loss injuri damag portion work includ loss injuri damag caus vandal theft accommod public traffic weather occur contract,1
requir preserv creat soil pocket ledg reveget locat size shape featur replic veget area undisturb rock face incorpor featur site specif blast plan,1
structur plate structur place compact backfil materi height inch millimet top structur plate structur applic complet backfil compact accord subsect,0
verif test soil nail measur measur fail verif test soil nail addit verif test soil nail instal verifi altern soil nail instal method propos contractor,0
steel pile damag instal unaccept unless minimum tip elev obtain load test show bear capac percent requir nomin perform test damag pile cost govern,1
surfac profil provid minimum profil inch millimet maximum inch millimet substrat concret bond concret use hydrodemolit accord section micro mill machin,0
demonstr matur meter oper use strengthmatur relationship develop approv mix design determin inplac compress strength verifi test section concret similar time temperatur relationship,1
water system inch millimet furnish pipe conform requir ansi awwa fabric high densiti polyethylen pe conform minimum cell class e accord astm,1
structur carbon steel conform follow primari bridg member aashto grade fractur critic bridg member aashto grade f shape plate bar aashto grade,0
bar chart method updat review construct schedul verifi adjust start finish date activ underway remain durat uncomplet activ finish date complet activ inform co chang,0
bar chart method revis submit bar chart accord subsect includ revis construct activ affect impact address time impact analysi includ revis complet date total work,1
accommod traffic work accommod traffic accord mutcd contract traffic control plan section section altern traffic control plan may submit approv accord subsect,1
coordin ensur traffic control devic furnish instal maintain remov store replac reloc clean accord subsect ensur unus traffic control devic properli handl store,1
local rough straightedg measur pay reduct area local rough exceed threshold mri specifi design pavement rough type receiv reduct payment accord tabl,0
case duct damag seal duct tape splice duct coupler damag section form seal prevent cement past enter duct placement concret prevent leakag grout oper,1
construct construct temporari work accord approv draw aashto construct handbook bridg temporari work use materi workmanship consist assum design temporari work,1
concret slope pave construct toe wall place weld deform steel wire fabric center slab run wire fabric continu joint lap adjac run wire fabric least inch millimet,1
eros control blanket open weav textil turf reinforc mat recp type c b c unless soil fill requir complet turf establish work instal recp,1
winter shutdown occur period liquid damag amount equal percent amount specifi tabl assess day work resum time full liquid damag assess,1
hour minut measur actual number hour order co perform contractor round portion hour next half hour measur time excess hour per week rate first hour,0
close date invoic submitt date close date progress payment design co includ work perform close date follow month invoic submit invoic design bill offic,1
excav trench foundat pit accord subsect excav foundat grade without disturb trench foundat surfac foundat grade elev bottom bed instal structur,0
combin mill materi emulsifi asphalt water lime approv applic rate produc homogen uniformli coat mixtur maintain emulsifi asphalt temperatur within rang recommend supplier,1
appli approv bond materi void fill void fresh concret type properti previous place finish surfac float roller approv devic necessari remov local irregular,1
submit follow approv least day start work name personnel rsum individu describ experi least drill shaft project similar complex past year,1
